#R0    Rn    Rmax
0.00017999999999999996    0.0002199999999999997    0.000262126
0.00018199999999999995    0.0002199999999999997    0.000259859
0.00018399999999999995    0.0002199999999999997    0.000257613
0.00018599999999999994    0.0002199999999999997    0.000255382
0.00018799999999999996    0.0002199999999999997    0.000253172
0.00018999999999999996    0.0002199999999999997    0.00025098
0.00019199999999999995    0.0002199999999999997    0.000248805
0.00019399999999999995    0.0002199999999999997    0.000246644
0.00019599999999999994    0.0002199999999999997    0.000244503
0.00019799999999999996    0.0002199999999999997    0.000242375
0.00019999999999999996    0.0002199999999999997    0.000240265
1e-05    0.0002219999999999997    0.000643654
1.2e-05    0.0002219999999999997    0.000637802
1.4e-05    0.0002219999999999997    0.00063139
1.6e-05    0.0002219999999999997    0.000624584
1.7999999999999997e-05    0.0002219999999999997    0.000617518
1.9999999999999998e-05    0.0002219999999999997    0.000610255
2.2e-05    0.0002219999999999997    0.000602879
2.3999999999999997e-05    0.0002219999999999997    0.000595472
2.5999999999999995e-05    0.0002219999999999997    0.000588015
2.7999999999999996e-05    0.0002219999999999997    0.000580552
2.9999999999999997e-05    0.0002219999999999997    0.000573103
3.199999999999999e-05    0.0002219999999999997    0.000565682
3.399999999999999e-05    0.0002219999999999997    0.000558316
3.5999999999999994e-05    0.0002219999999999997    0.000551008
3.7999999999999995e-05    0.0002219999999999997    0.000543791
3.999999999999999e-05    0.0002219999999999997    0.000536657
4.199999999999999e-05    0.0002219999999999997    0.000529652
4.399999999999999e-05    0.0002219999999999997    0.000522753
4.599999999999999e-05    0.0002219999999999997    0.000515989
4.799999999999999e-05    0.0002219999999999997    0.000509358
4.999999999999999e-05    0.0002219999999999997    0.000502858
5.199999999999999e-05    0.0002219999999999997    0.000496505
5.3999999999999984e-05    0.0002219999999999997    0.000490287
5.5999999999999986e-05    0.0002219999999999997    0.000484215
5.799999999999999e-05    0.0002219999999999997    0.000478294
5.999999999999999e-05    0.0002219999999999997    0.000472507
6.199999999999999e-05    0.0002219999999999997    0.00046687
6.399999999999998e-05    0.0002219999999999997    0.000461338
6.599999999999999e-05    0.0002219999999999997    0.000455971
6.799999999999999e-05    0.0002219999999999997    0.000450697
6.999999999999998e-05    0.0002219999999999997    0.000445579
7.199999999999999e-05    0.0002219999999999997    0.000440563
7.399999999999998e-05    0.0002219999999999997    0.000435662
7.599999999999998e-05    0.0002219999999999997    0.000430865
7.799999999999999e-05    0.0002219999999999997    0.000426174
7.999999999999998e-05    0.0002219999999999997    0.000421603
8.199999999999999e-05    0.0002219999999999997    0.000417109
8.399999999999998e-05    0.0002219999999999997    0.000412727
8.599999999999998e-05    0.0002219999999999997    0.00040843
8.799999999999998e-05    0.0002219999999999997    0.000404212
8.999999999999998e-05    0.0002219999999999997    0.000400096
9.199999999999997e-05    0.0002219999999999997    0.000396041
9.399999999999998e-05    0.0002219999999999997    0.000392086
9.599999999999998e-05    0.0002219999999999997    0.000388191
9.799999999999997e-05    0.0002219999999999997    0.00038436
9.999999999999998e-05    0.0002219999999999997    0.000380617
0.00010199999999999997    0.0002219999999999997    0.000376932
0.00010399999999999998    0.0002219999999999997    0.000373301
0.00010599999999999997    0.0002219999999999997    0.000369738
0.00010799999999999997    0.0002219999999999997    0.00036624
0.00010999999999999998    0.0002219999999999997    0.000362797
0.00011199999999999997    0.0002219999999999997    0.000359408
0.00011399999999999998    0.0002219999999999997    0.000356066
0.00011599999999999997    0.0002219999999999997    0.000352782
0.00011799999999999997    0.0002219999999999997    0.000349542
0.00011999999999999998    0.0002219999999999997    0.000346351
0.00012199999999999997    0.0002219999999999997    0.000343205
0.00012399999999999998    0.0002219999999999997    0.000340096
0.00012599999999999997    0.0002219999999999997    0.000337034
0.00012799999999999997    0.0002219999999999997    0.000334023
0.00012999999999999996    0.0002219999999999997    0.000331035
0.00013199999999999998    0.0002219999999999997    0.000328097
0.00013399999999999998    0.0002219999999999997    0.000325193
0.00013599999999999997    0.0002219999999999997    0.000322321
0.00013799999999999997    0.0002219999999999997    0.000319489
0.00013999999999999996    0.0002219999999999997    0.000316689
0.00014199999999999996    0.0002219999999999997    0.000313918
0.00014399999999999998    0.0002219999999999997    0.000311185
0.00014599999999999997    0.0002219999999999997    0.000308478
0.00014799999999999997    0.0002219999999999997    0.000305794
0.00014999999999999996    0.0002219999999999997    0.000303149
0.00015199999999999995    0.0002219999999999997    0.000300531
0.00015399999999999998    0.0002219999999999997    0.000297933
0.00015599999999999997    0.0002219999999999997    0.000295366
0.00015799999999999996    0.0002219999999999997    0.000292825
0.00015999999999999996    0.0002219999999999997    0.000290311
0.00016199999999999995    0.0002219999999999997    0.000287818
0.00016399999999999995    0.0002219999999999997    0.000285344
0.00016599999999999997    0.0002219999999999997    0.0002829
0.00016799999999999996    0.0002219999999999997    0.000280478
0.00016999999999999996    0.0002219999999999997    0.000278074
0.00017199999999999995    0.0002219999999999997    0.000275694
0.00017399999999999995    0.0002219999999999997    0.000273333
0.00017599999999999997    0.0002219999999999997    0.000270996
0.00017799999999999996    0.0002219999999999997    0.000268675
0.00017999999999999996    0.0002219999999999997    0.000266376
0.00018199999999999995    0.0002219999999999997    0.000264096
0.00018399999999999995    0.0002219999999999997    0.000261834
0.00018599999999999994    0.0002219999999999997    0.00025959
0.00018799999999999996    0.0002219999999999997    0.000257363
0.00018999999999999996    0.0002219999999999997    0.000255156
0.00019199999999999995    0.0002219999999999997    0.000252965
0.00019399999999999995    0.0002219999999999997    0.000250791
0.00019599999999999994    0.0002219999999999997    0.000248633
0.00019799999999999996    0.0002219999999999997    0.000246492
0.00019999999999999996    0.0002219999999999997    0.000244368
1e-05    0.0002239999999999997    0.000649731
1.2e-05    0.0002239999999999997    0.000643892
1.4e-05    0.0002239999999999997    0.000637506
1.6e-05    0.0002239999999999997    0.000630732
1.7999999999999997e-05    0.0002239999999999997    0.000623662
1.9999999999999998e-05    0.0002239999999999997    0.00061642
2.2e-05    0.0002239999999999997    0.000609064
2.3999999999999997e-05    0.0002239999999999997    0.000601633
2.5999999999999995e-05    0.0002239999999999997    0.00059419
2.7999999999999996e-05    0.0002239999999999997    0.000586726
2.9999999999999997e-05    0.0002239999999999997    0.000579273
3.199999999999999e-05    0.0002239999999999997    0.000571846
3.399999999999999e-05    0.0002239999999999997    0.000564475
3.5999999999999994e-05    0.0002239999999999997    0.000557152
3.7999999999999995e-05    0.0002239999999999997    0.000549915
3.999999999999999e-05    0.0002239999999999997    0.000542784
4.199999999999999e-05    0.0002239999999999997    0.000535737
4.399999999999999e-05    0.0002239999999999997    0.000528822
4.599999999999999e-05    0.0002239999999999997    0.000522032
4.799999999999999e-05    0.0002239999999999997    0.000515358
4.999999999999999e-05    0.0002239999999999997    0.000508836
5.199999999999999e-05    0.0002239999999999997    0.000502458
5.3999999999999984e-05    0.0002239999999999997    0.000496216
5.5999999999999986e-05    0.0002239999999999997    0.000490112
5.799999999999999e-05    0.0002239999999999997    0.000484134
5.999999999999999e-05    0.0002239999999999997    0.000478328
6.199999999999999e-05    0.0002239999999999997    0.000472629
6.399999999999998e-05    0.0002239999999999997    0.000467088
6.599999999999999e-05    0.0002239999999999997    0.000461654
6.799999999999999e-05    0.0002239999999999997    0.000456359
6.999999999999998e-05    0.0002239999999999997    0.000451194
7.199999999999999e-05    0.0002239999999999997    0.000446142
7.399999999999998e-05    0.0002239999999999997    0.000441199
7.599999999999998e-05    0.0002239999999999997    0.00043638
7.799999999999999e-05    0.0002239999999999997    0.000431662
7.999999999999998e-05    0.0002239999999999997    0.000427042
8.199999999999999e-05    0.0002239999999999997    0.000422527
8.399999999999998e-05    0.0002239999999999997    0.000418103
8.599999999999998e-05    0.0002239999999999997    0.000413768
8.799999999999998e-05    0.0002239999999999997    0.000409524
8.999999999999998e-05    0.0002239999999999997    0.00040536
9.199999999999997e-05    0.0002239999999999997    0.000401286
9.399999999999998e-05    0.0002239999999999997    0.00039729
9.599999999999998e-05    0.0002239999999999997    0.000393367
9.799999999999997e-05    0.0002239999999999997    0.000389509
9.999999999999998e-05    0.0002239999999999997    0.000385726
0.00010199999999999997    0.0002239999999999997    0.000382016
0.00010399999999999998    0.0002239999999999997    0.000378357
0.00010599999999999997    0.0002239999999999997    0.00037477
0.00010799999999999997    0.0002239999999999997    0.000371243
0.00010999999999999998    0.0002239999999999997    0.00036776
0.00011199999999999997    0.0002239999999999997    0.000364353
0.00011399999999999998    0.0002239999999999997    0.000360982
0.00011599999999999997    0.0002239999999999997    0.000357674
0.00011799999999999997    0.0002239999999999997    0.000354401
0.00011999999999999998    0.0002239999999999997    0.000351184
0.00012199999999999997    0.0002239999999999997    0.000348014
0.00012399999999999998    0.0002239999999999997    0.000344896
0.00012599999999999997    0.0002239999999999997    0.000341812
0.00012799999999999997    0.0002239999999999997    0.000338763
0.00012999999999999996    0.0002239999999999997    0.000335767
0.00013199999999999998    0.0002239999999999997    0.000332801
0.00013399999999999998    0.0002239999999999997    0.000329873
0.00013599999999999997    0.0002239999999999997    0.000326984
0.00013799999999999997    0.0002239999999999997    0.00032413
0.00013999999999999996    0.0002239999999999997    0.000321308
0.00014199999999999996    0.0002239999999999997    0.000318514
0.00014399999999999998    0.0002239999999999997    0.000315761
0.00014599999999999997    0.0002239999999999997    0.000313034
0.00014799999999999997    0.0002239999999999997    0.000310333
0.00014999999999999996    0.0002239999999999997    0.000307668
0.00015199999999999995    0.0002239999999999997    0.000305031
0.00015399999999999998    0.0002239999999999997    0.000302417
0.00015599999999999997    0.0002239999999999997    0.000299833
0.00015799999999999996    0.0002239999999999997    0.000297273
0.00015999999999999996    0.0002239999999999997    0.000294737
0.00016199999999999995    0.0002239999999999997    0.000292227
0.00016399999999999995    0.0002239999999999997    0.000289742
0.00016599999999999997    0.0002239999999999997    0.000287279
0.00016799999999999996    0.0002239999999999997    0.000284838
0.00016999999999999996    0.0002239999999999997    0.000282418
0.00017199999999999995    0.0002239999999999997    0.00028002
0.00017399999999999995    0.0002239999999999997    0.000277645
0.00017599999999999997    0.0002239999999999997    0.00027529
0.00017799999999999996    0.0002239999999999997    0.000272956
0.00017999999999999996    0.0002239999999999997    0.000270637
0.00018199999999999995    0.0002239999999999997    0.000268345
0.00018399999999999995    0.0002239999999999997    0.000266065
0.00018599999999999994    0.0002239999999999997    0.000263806
0.00018799999999999996    0.0002239999999999997    0.000261567
0.00018999999999999996    0.0002239999999999997    0.000259344
0.00019199999999999995    0.0002239999999999997    0.000257137
0.00019399999999999995    0.0002239999999999997    0.000254949
0.00019599999999999994    0.0002239999999999997    0.000252775
0.00019799999999999996    0.0002239999999999997    0.000250623
0.00019999999999999996    0.0002239999999999997    0.000248481
1e-05    0.0002259999999999997    0.00065576
1.2e-05    0.0002259999999999997    0.000649983
1.4e-05    0.0002259999999999997    0.000643624
1.6e-05    0.0002259999999999997    0.00063685
1.7999999999999997e-05    0.0002259999999999997    0.000629807
1.9999999999999998e-05    0.0002259999999999997    0.000622581
2.2e-05    0.0002259999999999997    0.000615222
2.3999999999999997e-05    0.0002259999999999997    0.000607817
2.5999999999999995e-05    0.0002259999999999997    0.000600363
2.7999999999999996e-05    0.0002259999999999997    0.0005929
2.9999999999999997e-05    0.0002259999999999997    0.000585447
3.199999999999999e-05    0.0002259999999999997    0.000578003
3.399999999999999e-05    0.0002259999999999997    0.000570609
3.5999999999999994e-05    0.0002259999999999997    0.0005633
3.7999999999999995e-05    0.0002259999999999997    0.000556043
3.999999999999999e-05    0.0002259999999999997    0.000548904
4.199999999999999e-05    0.0002259999999999997    0.000541845
4.399999999999999e-05    0.0002259999999999997    0.000534899
4.599999999999999e-05    0.0002259999999999997    0.000528062
4.799999999999999e-05    0.0002259999999999997    0.000521393
4.999999999999999e-05    0.0002259999999999997    0.000514837
5.199999999999999e-05    0.0002259999999999997    0.000508404
5.3999999999999984e-05    0.0002259999999999997    0.000502128
5.5999999999999986e-05    0.0002259999999999997    0.000495986
5.799999999999999e-05    0.0002259999999999997    0.000490007
5.999999999999999e-05    0.0002259999999999997    0.000484144
6.199999999999999e-05    0.0002259999999999997    0.000478425
6.399999999999998e-05    0.0002259999999999997    0.000472836
6.599999999999999e-05    0.0002259999999999997    0.000467373
6.799999999999999e-05    0.0002259999999999997    0.000462046
6.999999999999998e-05    0.0002259999999999997    0.000456831
7.199999999999999e-05    0.0002259999999999997    0.000451744
7.399999999999998e-05    0.0002259999999999997    0.000446771
7.599999999999998e-05    0.0002259999999999997    0.000441899
7.799999999999999e-05    0.0002259999999999997    0.000437139
7.999999999999998e-05    0.0002259999999999997    0.00043249
8.199999999999999e-05    0.0002259999999999997    0.000427943
8.399999999999998e-05    0.0002259999999999997    0.000423485
8.599999999999998e-05    0.0002259999999999997    0.00041911
8.799999999999998e-05    0.0002259999999999997    0.000414842
8.999999999999998e-05    0.0002259999999999997    0.000410651
9.199999999999997e-05    0.0002259999999999997    0.00040654
9.399999999999998e-05    0.0002259999999999997    0.000402499
9.599999999999998e-05    0.0002259999999999997    0.000398553
9.799999999999997e-05    0.0002259999999999997    0.00039467
9.999999999999998e-05    0.0002259999999999997    0.000390856
0.00010199999999999997    0.0002259999999999997    0.000387113
0.00010399999999999998    0.0002259999999999997    0.000383424
0.00010599999999999997    0.0002259999999999997    0.000379803
0.00010799999999999997    0.0002259999999999997    0.000376255
0.00010999999999999998    0.0002259999999999997    0.00037275
0.00011199999999999997    0.0002259999999999997    0.000369306
0.00011399999999999998    0.0002259999999999997    0.000365918
0.00011599999999999997    0.0002259999999999997    0.000362574
0.00011799999999999997    0.0002259999999999997    0.000359288
0.00011999999999999998    0.0002259999999999997    0.000356047
0.00012199999999999997    0.0002259999999999997    0.000352851
0.00012399999999999998    0.0002259999999999997    0.000349696
0.00012599999999999997    0.0002259999999999997    0.000346588
0.00012799999999999997    0.0002259999999999997    0.00034353
0.00012999999999999996    0.0002259999999999997    0.0003405
0.00013199999999999998    0.0002259999999999997    0.000337513
0.00013399999999999998    0.0002259999999999997    0.000334569
0.00013599999999999997    0.0002259999999999997    0.000331657
0.00013799999999999997    0.0002259999999999997    0.000328776
0.00013999999999999996    0.0002259999999999997    0.00032593
0.00014199999999999996    0.0002259999999999997    0.000323127
0.00014399999999999998    0.0002259999999999997    0.000320346
0.00014599999999999997    0.0002259999999999997    0.000317604
0.00014799999999999997    0.0002259999999999997    0.000314885
0.00014999999999999996    0.0002259999999999997    0.000312199
0.00015199999999999995    0.0002259999999999997    0.000309541
0.00015399999999999998    0.0002259999999999997    0.000306913
0.00015599999999999997    0.0002259999999999997    0.000304305
0.00015799999999999996    0.0002259999999999997    0.00030173
0.00015999999999999996    0.0002259999999999997    0.000299177
0.00016199999999999995    0.0002259999999999997    0.000296651
0.00016399999999999995    0.0002259999999999997    0.000294145
0.00016599999999999997    0.0002259999999999997    0.000291666
0.00016799999999999996    0.0002259999999999997    0.000289211
0.00016999999999999996    0.0002259999999999997    0.000286774
0.00017199999999999995    0.0002259999999999997    0.000284361
0.00017399999999999995    0.0002259999999999997    0.00028197
0.00017599999999999997    0.0002259999999999997    0.000279599
0.00017799999999999996    0.0002259999999999997    0.000277248
0.00017999999999999996    0.0002259999999999997    0.000274914
0.00018199999999999995    0.0002259999999999997    0.000272604
0.00018399999999999995    0.0002259999999999997    0.000270312
0.00018599999999999994    0.0002259999999999997    0.000268039
0.00018799999999999996    0.0002259999999999997    0.000265781
0.00018999999999999996    0.0002259999999999997    0.000263543
0.00019199999999999995    0.0002259999999999997    0.000261322
0.00019399999999999995    0.0002259999999999997    0.000259118
0.00019599999999999994    0.0002259999999999997    0.000256932
0.00019799999999999996    0.0002259999999999997    0.000254765
0.00019999999999999996    0.0002259999999999997    0.000252611
1e-05    0.0002279999999999997    0.000661797
1.2e-05    0.0002279999999999997    0.000656068
1.4e-05    0.0002279999999999997    0.000649731
1.6e-05    0.0002279999999999997    0.000642982
1.7999999999999997e-05    0.0002279999999999997    0.000635948
1.9999999999999998e-05    0.0002279999999999997    0.000628737
2.2e-05    0.0002279999999999997    0.000621399
2.3999999999999997e-05    0.0002279999999999997    0.000613965
2.5999999999999995e-05    0.0002279999999999997    0.000606511
2.7999999999999996e-05    0.0002279999999999997    0.000599064
2.9999999999999997e-05    0.0002279999999999997    0.000591615
3.199999999999999e-05    0.0002279999999999997    0.000584186
3.399999999999999e-05    0.0002279999999999997    0.00057679
3.5999999999999994e-05    0.0002279999999999997    0.000569455
3.7999999999999995e-05    0.0002279999999999997    0.0005622
3.999999999999999e-05    0.0002279999999999997    0.000555007
4.199999999999999e-05    0.0002279999999999997    0.000547949
4.399999999999999e-05    0.0002279999999999997    0.000540983
4.599999999999999e-05    0.0002279999999999997    0.000534138
4.799999999999999e-05    0.0002279999999999997    0.000527407
4.999999999999999e-05    0.0002279999999999997    0.000520835
5.199999999999999e-05    0.0002279999999999997    0.00051438
5.3999999999999984e-05    0.0002279999999999997    0.00050807
5.5999999999999986e-05    0.0002279999999999997    0.000501891
5.799999999999999e-05    0.0002279999999999997    0.000495858
5.999999999999999e-05    0.0002279999999999997    0.000489967
6.199999999999999e-05    0.0002279999999999997    0.000484217
6.399999999999998e-05    0.0002279999999999997    0.000478581
6.599999999999999e-05    0.0002279999999999997    0.000473097
6.799999999999999e-05    0.0002279999999999997    0.000467714
6.999999999999998e-05    0.0002279999999999997    0.000462471
7.199999999999999e-05    0.0002279999999999997    0.000457349
7.399999999999998e-05    0.0002279999999999997    0.000452327
7.599999999999998e-05    0.0002279999999999997    0.000447444
7.799999999999999e-05    0.0002279999999999997    0.000442647
7.999999999999998e-05    0.0002279999999999997    0.000437963
8.199999999999999e-05    0.0002279999999999997    0.00043337
8.399999999999998e-05    0.0002279999999999997    0.000428871
8.599999999999998e-05    0.0002279999999999997    0.000424473
8.799999999999998e-05    0.0002279999999999997    0.000420167
8.999999999999998e-05    0.0002279999999999997    0.000415944
9.199999999999997e-05    0.0002279999999999997    0.000411804
9.399999999999998e-05    0.0002279999999999997    0.000407732
9.599999999999998e-05    0.0002279999999999997    0.000403753
9.799999999999997e-05    0.0002279999999999997    0.000399841
9.999999999999998e-05    0.0002279999999999997    0.000395997
0.00010199999999999997    0.0002279999999999997    0.000392223
0.00010399999999999998    0.0002279999999999997    0.000388505
0.00010599999999999997    0.0002279999999999997    0.000384861
0.00010799999999999997    0.0002279999999999997    0.00038128
0.00010999999999999998    0.0002279999999999997    0.000377751
0.00011199999999999997    0.0002279999999999997    0.000374269
0.00011399999999999998    0.0002279999999999997    0.000370863
0.00011599999999999997    0.0002279999999999997    0.000367491
0.00011799999999999997    0.0002279999999999997    0.000364182
0.00011999999999999998    0.0002279999999999997    0.000360914
0.00012199999999999997    0.0002279999999999997    0.000357696
0.00012399999999999998    0.0002279999999999997    0.000354522
0.00012599999999999997    0.0002279999999999997    0.000351391
0.00012799999999999997    0.0002279999999999997    0.000348297
0.00012999999999999996    0.0002279999999999997    0.000345252
0.00013199999999999998    0.0002279999999999997    0.000342246
0.00013399999999999998    0.0002279999999999997    0.000339271
0.00013599999999999997    0.0002279999999999997    0.000336334
0.00013799999999999997    0.0002279999999999997    0.000333439
0.00013999999999999996    0.0002279999999999997    0.00033058
0.00014199999999999996    0.0002279999999999997    0.000327751
0.00014399999999999998    0.0002279999999999997    0.000324951
0.00014599999999999997    0.0002279999999999997    0.000322187
0.00014799999999999997    0.0002279999999999997    0.000319451
0.00014999999999999996    0.0002279999999999997    0.000316742
0.00015199999999999995    0.0002279999999999997    0.000314062
0.00015399999999999998    0.0002279999999999997    0.000311414
0.00015599999999999997    0.0002279999999999997    0.000308797
0.00015799999999999996    0.0002279999999999997    0.000306196
0.00015999999999999996    0.0002279999999999997    0.000303629
0.00016199999999999995    0.0002279999999999997    0.000301086
0.00016399999999999995    0.0002279999999999997    0.000298562
0.00016599999999999997    0.0002279999999999997    0.000296065
0.00016799999999999996    0.0002279999999999997    0.000293593
0.00016999999999999996    0.0002279999999999997    0.000291139
0.00017199999999999995    0.0002279999999999997    0.000288712
0.00017399999999999995    0.0002279999999999997    0.000286306
0.00017599999999999997    0.0002279999999999997    0.000283919
0.00017799999999999996    0.0002279999999999997    0.000281552
0.00017999999999999996    0.0002279999999999997    0.000279203
0.00018199999999999995    0.0002279999999999997    0.000276875
0.00018399999999999995    0.0002279999999999997    0.000274571
0.00018599999999999994    0.0002279999999999997    0.000272281
0.00018799999999999996    0.0002279999999999997    0.00027001
0.00018999999999999996    0.0002279999999999997    0.000267758
0.00019199999999999995    0.0002279999999999997    0.000265522
0.00019399999999999995    0.0002279999999999997    0.000263304
0.00019599999999999994    0.0002279999999999997    0.000261103
0.00019799999999999996    0.0002279999999999997    0.00025892
0.00019999999999999996    0.0002279999999999997    0.00025675
1e-05    0.00022999999999999968    0.000667862
1.2e-05    0.00022999999999999968    0.000662129
1.4e-05    0.00022999999999999968    0.000655818
1.6e-05    0.00022999999999999968    0.000649102
1.7999999999999997e-05    0.00022999999999999968    0.000642093
1.9999999999999998e-05    0.00022999999999999968    0.000634891
2.2e-05    0.00022999999999999968    0.000627561
2.3999999999999997e-05    0.00022999999999999968    0.00062016
2.5999999999999995e-05    0.00022999999999999968    0.000612712
2.7999999999999996e-05    0.00022999999999999968    0.000605231
2.9999999999999997e-05    0.00022999999999999968    0.000597792
3.199999999999999e-05    0.00022999999999999968    0.000590355
3.399999999999999e-05    0.00022999999999999968    0.000582953
3.5999999999999994e-05    0.00022999999999999968    0.000575612
3.7999999999999995e-05    0.00022999999999999968    0.000568322
3.999999999999999e-05    0.00022999999999999968    0.00056113
4.199999999999999e-05    0.00022999999999999968    0.000554053
4.399999999999999e-05    0.00022999999999999968    0.000547052
4.599999999999999e-05    0.00022999999999999968    0.000540198
4.799999999999999e-05    0.00022999999999999968    0.000533441
4.999999999999999e-05    0.00022999999999999968    0.000526839
5.199999999999999e-05    0.00022999999999999968    0.000520357
5.3999999999999984e-05    0.00022999999999999968    0.000514004
5.5999999999999986e-05    0.00022999999999999968    0.00050781
5.799999999999999e-05    0.00022999999999999968    0.000501725
5.999999999999999e-05    0.00022999999999999968    0.000495813
6.199999999999999e-05    0.00022999999999999968    0.000490005
6.399999999999998e-05    0.00022999999999999968    0.000484359
6.599999999999999e-05    0.00022999999999999968    0.000478817
6.799999999999999e-05    0.00022999999999999968    0.000473416
6.999999999999998e-05    0.00022999999999999968    0.000468123
7.199999999999999e-05    0.00022999999999999968    0.000462972
7.399999999999998e-05    0.00022999999999999968    0.000457928
7.599999999999998e-05    0.00022999999999999968    0.000452987
7.799999999999999e-05    0.00022999999999999968    0.00044816
7.999999999999998e-05    0.00022999999999999968    0.000443426
8.199999999999999e-05    0.00022999999999999968    0.000438811
8.399999999999998e-05    0.00022999999999999968    0.00043429
8.599999999999998e-05    0.00022999999999999968    0.000429856
8.799999999999998e-05    0.00022999999999999968    0.000425501
8.999999999999998e-05    0.00022999999999999968    0.000421254
9.199999999999997e-05    0.00022999999999999968    0.00041708
9.399999999999998e-05    0.00022999999999999968    0.000412978
9.599999999999998e-05    0.00022999999999999968    0.000408968
9.799999999999997e-05    0.00022999999999999968    0.000405022
9.999999999999998e-05    0.00022999999999999968    0.00040115
0.00010199999999999997    0.00022999999999999968    0.000397345
0.00010399999999999998    0.00022999999999999968    0.000393604
0.00010599999999999997    0.00022999999999999968    0.00038993
0.00010799999999999997    0.00022999999999999968    0.000386317
0.00010999999999999998    0.00022999999999999968    0.000382762
0.00011199999999999997    0.00022999999999999968    0.00037926
0.00011399999999999998    0.00022999999999999968    0.000375816
0.00011599999999999997    0.00022999999999999968    0.000372428
0.00011799999999999997    0.00022999999999999968    0.000369083
0.00011999999999999998    0.00022999999999999968    0.000365788
0.00012199999999999997    0.00022999999999999968    0.000362545
0.00012399999999999998    0.00022999999999999968    0.000359344
0.00012599999999999997    0.00022999999999999968    0.000356197
0.00012799999999999997    0.00022999999999999968    0.000353085
0.00012999999999999996    0.00022999999999999968    0.000350016
0.00013199999999999998    0.00022999999999999968    0.000346977
0.00013399999999999998    0.00022999999999999968    0.000343993
0.00013599999999999997    0.00022999999999999968    0.000341039
0.00013799999999999997    0.00022999999999999968    0.00033812
0.00013999999999999996    0.00022999999999999968    0.000335234
0.00014199999999999996    0.00022999999999999968    0.000332381
0.00014399999999999998    0.00022999999999999968    0.000329566
0.00014599999999999997    0.00022999999999999968    0.000326781
0.00014799999999999997    0.00022999999999999968    0.000324026
0.00014999999999999996    0.00022999999999999968    0.000321297
0.00015199999999999995    0.00022999999999999968    0.000318599
0.00015399999999999998    0.00022999999999999968    0.000315936
0.00015599999999999997    0.00022999999999999968    0.000313298
0.00015799999999999996    0.00022999999999999968    0.000310681
0.00015999999999999996    0.00022999999999999968    0.000308097
0.00016199999999999995    0.00022999999999999968    0.000305535
0.00016399999999999995    0.00022999999999999968    0.000302993
0.00016599999999999997    0.00022999999999999968    0.000300482
0.00016799999999999996    0.00022999999999999968    0.000297992
0.00016999999999999996    0.00022999999999999968    0.00029552
0.00017199999999999995    0.00022999999999999968    0.000293076
0.00017399999999999995    0.00022999999999999968    0.000290653
0.00017599999999999997    0.00022999999999999968    0.000288249
0.00017799999999999996    0.00022999999999999968    0.000285868
0.00017999999999999996    0.00022999999999999968    0.000283503
0.00018199999999999995    0.00022999999999999968    0.00028116
0.00018399999999999995    0.00022999999999999968    0.00027884
0.00018599999999999994    0.00022999999999999968    0.000276532
0.00018799999999999996    0.00022999999999999968    0.000274251
0.00018999999999999996    0.00022999999999999968    0.000271981
0.00019199999999999995    0.00022999999999999968    0.000269733
0.00019399999999999995    0.00022999999999999968    0.0002675
0.00019599999999999994    0.00022999999999999968    0.000265286
0.00019799999999999996    0.00022999999999999968    0.000263087
0.00019999999999999996    0.00022999999999999968    0.000260905
1e-05    0.00023199999999999968    0.000673894
1.2e-05    0.00023199999999999968    0.000668194
1.4e-05    0.00023199999999999968    0.000661928
1.6e-05    0.00023199999999999968    0.000655239
1.7999999999999997e-05    0.00023199999999999968    0.000648233
1.9999999999999998e-05    0.00023199999999999968    0.000641054
2.2e-05    0.00023199999999999968    0.000633728
2.3999999999999997e-05    0.00023199999999999968    0.000626329
2.5999999999999995e-05    0.00023199999999999968    0.000618886
2.7999999999999996e-05    0.00023199999999999968    0.000611425
2.9999999999999997e-05    0.00023199999999999968    0.000603965
3.199999999999999e-05    0.00023199999999999968    0.000596522
3.399999999999999e-05    0.00023199999999999968    0.000589118
3.5999999999999994e-05    0.00023199999999999968    0.000581756
3.7999999999999995e-05    0.00023199999999999968    0.00057448
3.999999999999999e-05    0.00023199999999999968    0.000567255
4.199999999999999e-05    0.00023199999999999968    0.000560143
4.399999999999999e-05    0.00023199999999999968    0.000553144
4.599999999999999e-05    0.00023199999999999968    0.000546255
4.799999999999999e-05    0.00023199999999999968    0.000539488
4.999999999999999e-05    0.00023199999999999968    0.000532827
5.199999999999999e-05    0.00023199999999999968    0.00052634
5.3999999999999984e-05    0.00023199999999999968    0.000519965
5.5999999999999986e-05    0.00023199999999999968    0.000513715
5.799999999999999e-05    0.00023199999999999968    0.000507627
5.999999999999999e-05    0.00023199999999999968    0.00050165
6.199999999999999e-05    0.00023199999999999968    0.000495834
6.399999999999998e-05    0.00023199999999999968    0.000490135
6.599999999999999e-05    0.00023199999999999968    0.000484567
6.799999999999999e-05    0.00023199999999999968    0.000479118
6.999999999999998e-05    0.00023199999999999968    0.000473804
7.199999999999999e-05    0.00023199999999999968    0.000468593
7.399999999999998e-05    0.00023199999999999968    0.000463508
7.599999999999998e-05    0.00023199999999999968    0.000458553
7.799999999999999e-05    0.00023199999999999968    0.000453671
7.999999999999998e-05    0.00023199999999999968    0.000448919
8.199999999999999e-05    0.00023199999999999968    0.000444269
8.399999999999998e-05    0.00023199999999999968    0.000439709
8.599999999999998e-05    0.00023199999999999968    0.000435243
